title,price_gbp,rating,url,page_num,rating_num,title_length,high_rating
The Republic,33.78,Three,https://books.toscrape.com/catalogue/the-republic_78/index.html,47,3,12,0
The Odyssey,29.64,Three,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,47,3,11,0
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,Four,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,47,4,70,1
The Nicomachean Ethics,36.34,One,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,47,1,22,0
The Name of the Wind (The Kingkiller Chronicle #1),50.59,Three,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,47,3,50,0
The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,One,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,47,1,51,0
The Little Prince,45.42,Two,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,47,2,17,0
The Light of the Fireflies,54.43,One,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,47,1,26,0
The Last Girl (The Dominion Trilogy #1),36.26,Two,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,47,2,39,0
The Iliad,16.16,One,https://books.toscrape.com/catalogue/the-iliad_69/index.html,47,1,9,0
The Hook Up (Game On #1),36.29,Five,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,47,5,24,1
The Haters,27.89,Five,https://books.toscrape.com/catalogue/the-haters_67/index.html,47,5,10,1
The Girl You Lost,12.29,Five,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,47,5,17,1
The Girl In The Ice (DCI Erika Foster #1),15.85,Three,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,47,3,41,0
The End of the Jesus Era (An Investigation #1),14.4,One,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,47,1,46,0
The Edge of Reason (Bridget Jones #2),19.18,Four,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,47,4,37,1
The Complete Maus (Maus #1-2),10.64,Three,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,47,3,29,0
The Communist Manifesto,14.76,Three,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,47,3,23,0
The Bhagavad Gita,57.49,Three,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,48,3,17,0
The Bette Davis Club,30.66,Three,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,48,3,20,0
The Art of Not Breathing,40.83,Four,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,48,4,24,1
Taking Shots (Assassins #1),18.88,Two,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,48,2,27,0
Starlark,25.83,Three,https://books.toscrape.com/catalogue/starlark_56/index.html,48,3,8,0
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,Three,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,48,3,35,0
Sister Sable (The Mad Queen #1),13.33,Three,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,48,3,31,0
Shatter Me (Shatter Me #1),42.4,One,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,48,1,26,0
Shameless,58.35,Three,https://books.toscrape.com/catalogue/shameless_52/index.html,48,3,9,0
Shadow Rites (Jane Yellowrock #10),21.72,Four,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,48,4,34,1
Settling the Score (The Summer Games #1),44.91,Two,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,48,2,40,0
Sense and Sensibility,37.46,One,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,48,1,21,0
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,One,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,48,1,45,0
"Rhythm, Chord & Malykhin",28.34,Two,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,48,2,24,0
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,Five,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,48,5,73,1
Paradise Lost (Paradise #1),24.96,One,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,48,1,27,0
"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,Four,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,48,4,38,1
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,Three,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,48,3,68,0
Origins (Alphas 0.5),28.99,One,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,48,1,20,0
One Second (Seven #7),52.94,Two,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,48,2,21,0
On the Road (Duluoz Legend),32.36,Three,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,49,3,27,0
Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,Two,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,49,2,65,0
Off Sides (Off #1),39.45,Five,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,49,5,18,1
Of Mice and Men,47.11,Two,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,49,2,15,0
Myriad (Prentor #1),58.75,Four,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,49,4,19,1
My Perfect Mistake (Over the Top #1),38.92,Two,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,49,2,36,0
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,Four,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,49,4,57,1
Meditations,25.89,Two,https://books.toscrape.com/catalogue/meditations_33/index.html,49,2,11,0
Matilda,28.34,One,https://books.toscrape.com/catalogue/matilda_32/index.html,49,1,7,0
Lost Among the Living,27.7,Four,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,49,4,21,1
Lord of the Flies,24.89,Three,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,49,3,17,0
Listen to Me (Fusion #1),58.99,Three,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,49,3,24,0
Kitchens of the Great Midwest,57.2,Five,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,49,5,29,1
Jane Eyre,38.43,Five,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,49,5,9,1
Imperfect Harmony,34.74,Four,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,49,4,17,1
Icing (Aces Hockey #2),40.44,Four,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,49,4,22,1
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,Three,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,49,3,49,0
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,Four,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,49,4,56,1
"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,Four,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,49,4,36,1
"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,Five,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,49,5,40,1
Frankenstein,38.0,Two,https://books.toscrape.com/catalogue/frankenstein_20/index.html,50,2,12,0
Forever Rockers (The Rocker #12),28.8,Three,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,50,3,32,0
Fighting Fate (Fighting #6),39.24,Three,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,50,3,27,0
Emma,32.93,Two,https://books.toscrape.com/catalogue/emma_17/index.html,50,2,4,0
"Eat, Pray, Love",51.32,Three,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html,50,3,15,0
Deep Under (Walker Security #1),47.09,Five,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,50,5,31,1
Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,Four,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,50,4,61,1
Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,Three,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,50,3,53,0
Charity's Cross (Charles Towne Belles #4),41.24,One,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,50,1,41,0
Bright Lines,39.07,Five,https://books.toscrape.com/catalogue/bright-lines_11/index.html,50,5,12,1
Bridget Jones's Diary (Bridget Jones #1),29.82,One,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,50,1,40,0
Bounty (Colorado Mountain #7),37.26,Four,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,50,4,29,1
Blood Defense (Samantha Brinkman #1),20.3,Three,https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,50,3,36,0
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,Five,https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,50,5,59,1
Beyond Good and Evil,43.38,One,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html,50,1,20,0
Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,One,https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,50,1,57,0
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,Four,https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,50,4,48,1
A Spy's Devotion (The Regency Spies of London #1),16.97,Five,https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,50,5,49,1
1st to Die (Women's Murder Club #1),53.98,One,https://books.toscrape.com/catalogue/1st-to-die-womens-murder-club-1_2/index.html,50,1,35,0
"1,000 Places to See Before You Die",26.08,Five,https://books.toscrape.com/catalogue/1000-places-to-see-before-you-die_1/index.html,50,5,34,1
